Area	Brand	Age	Device	Region	RGB Count	"Data User count
Monthly usage>100 MB"	 Total Data Usage (GB) 	" Total usage of Data Users with
Monthly usage>100 MB "
Selected	AT	OTHERS	3G Device	Rajshahi	0	0	 -   	
Selected	AT	OTHERS	4G Device	Rajshahi				
Selected	AT	OTHERS	Basic	Rajshahi	2	0	 -   	
Selected	AT	OTHERS	Others	Rajshahi	5	0	 -   	
Selected	AT	<=24 yrs	2G Device	Rangpur	467	140	 256 	 254 
Selected	AT	<=24 yrs	3G Device	Rangpur	1080	679	" 1,868 "	" 1,865 "
Selected	AT	<=24 yrs	4G Device	Rangpur	429	310	" 1,024 "	" 1,024 "
Selected	AT	<=24 yrs	Basic	Rangpur	773	241	 517 	 515 
Selected	AT	<=24 yrs	Others	Rangpur	181	78	 113 	 111 
Selected	AT	25-29 yrs	2G Device	Rangpur	616	99	 204 	 202 
Selected	AT	25-29 yrs	3G Device	Rangpur	1046	514	" 1,310 "	" 1,307 "
Selected	AT	25-29 yrs	4G Device	Rangpur	393	237	 833 	 832 
Selected	AT	25-29 yrs	Basic	Rangpur	1032	188	 422 	 420 
Selected	AT	25-29 yrs	Others	Rangpur	103	44	 46 	 46 
Selected	AT	30-34 yrs	2G Device	Rangpur	637	59	 107 	 106 
Selected	AT	30-34 yrs	3G Device	Rangpur	836	305	 826 	 823 
Selected	AT	30-34 yrs	4G Device	Rangpur	265	131	 442 	 441 
Selected	AT	30-34 yrs	Basic	Rangpur	1011	109	 243 	 241 
Selected	AT	30-34 yrs	Others	Rangpur	100	35	 46 	 45 
Selected	AT	35-39 yrs	2G Device	Rangpur	539	47	 97 	 97 
Selected	AT	35-39 yrs	3G Device	Rangpur	680	244	 677 	 675 
Selected	AT	35-39 yrs	4G Device	Rangpur	205	101	 360 	 359 
Selected	AT	35-39 yrs	Basic	Rangpur	873	83	 175 	 174 
Selected	AT	35-39 yrs	Others	Rangpur	80	23	 33 	 33 
Selected	AT	40-44 yrs	2G Device	Rangpur	373	29	 51 	 50 
Selected	AT	40-44 yrs	3G Device	Rangpur	426	147	 393 	 392 
Selected	AT	40-44 yrs	4G Device	Rangpur	144	79	 297 	 296 
Selected	AT	40-44 yrs	Basic	Rangpur	568	50	 102 	 102 
Selected	AT	40-44 yrs	Others	Rangpur	62	17	 16 	 16 
Selected	AT	45-59 yrs	2G Device	Rangpur	797	91	 176 	 174 
Selected	AT	45-59 yrs	3G Device	Rangpur	823	293	 737 	 734 
Selected	AT	45-59 yrs	4G Device	Rangpur	273	141	 655 	 654 
Selected	AT	45-59 yrs	Basic	Rangpur	1253	117	 247 	 245 
Selected	AT	45-59 yrs	Others	Rangpur	93	38	 47 	 47 
Selected	AT	60+ yrs	2G Device	Rangpur	190	16	 28 	 28 
Selected	AT	60+ yrs	3G Device	Rangpur	171	56	 176 	 176 
Selected	AT	60+ yrs	4G Device	Rangpur	65	34	 185 	 185 
Selected	AT	60+ yrs	Basic	Rangpur	298	31	 88 	 87 
Selected	AT	60+ yrs	Others	Rangpur	32	7	 5 	 5 
Selected	AT	OTHERS	2G Device	Rangpur	4	0	 -   	
Selected	AT	OTHERS	3G Device	Rangpur				
Selected	AT	OTHERS	4G Device	Rangpur				
Selected	AT	OTHERS	Basic	Rangpur	1	0	 -   	
Selected	AT	OTHERS	Others	Rangpur	0	0	 -   	
Selected	AT	<=24 yrs	2G Device	Sylhet	1188	378	 940 	 936 
Selected	AT	<=24 yrs	3G Device	Sylhet	4248	2850	" 9,401 "	" 9,388 "
Selected	AT	<=24 yrs	4G Device	Sylhet	2341	1731	" 7,133 "	" 7,127 "
Selected	AT	<=24 yrs	Basic	Sylhet	2498	751	" 1,896 "	" 1,889 "
Selected	AT	<=24 yrs	Others	Sylhet	870	415	 737 	 734 
Selected	AT	25-29 yrs	2G Device	Sylhet	2147	515	" 1,243 "	" 1,239 "
Selected	AT	25-29 yrs	3G Device	Sylhet	6575	3935	" 12,625 "	" 12,604 "
Selected	AT	25-29 yrs	4G Device	Sylhet	3331	2318	" 10,936 "	" 10,928 "
Selected	AT	25-29 yrs	Basic	Sylhet	4533	1000	" 2,760 "	" 2,751 "
Selected	AT	25-29 yrs	Others	Sylhet	1141	445	 977 	 974 
Selected	AT	30-34 yrs	2G Device	Sylhet	2039	323	 719 	 715 
Selected	AT	30-34 yrs	3G Device	Sylhet	5135	2671	" 8,982 "	" 8,968 "
Selected	AT	30-34 yrs	4G Device	Sylhet	2407	1510	" 7,529 "	" 7,522 "
Selected	AT	30-34 yrs	Basic	Sylhet	4446	723	" 1,950 "	" 1,943 "
Selected	AT	30-34 yrs	Others	Sylhet	1099	286	 740 	 738 
Selected	AT	35-39 yrs	2G Device	Sylhet	1793	243	 509 	 505 
Selected	AT	35-39 yrs	3G Device	Sylhet	3725	1855	" 6,081 "	" 6,070 "
Selected	AT	35-39 yrs	4G Device	Sylhet	1779	1013	" 4,992 "	" 4,987 "
Selected	AT	35-39 yrs	Basic	Sylhet	3478	479	" 1,203 "	" 1,198 "
Selected	AT	35-39 yrs	Others	Sylhet	836	194	 403 	 400 
Selected	AT	40-44 yrs	2G Device	Sylhet	1129	155	 374 	 371 
Selected	AT	40-44 yrs	3G Device	Sylhet	2295	1115	" 3,547 "	" 3,539 "
Selected	AT	40-44 yrs	4G Device	Sylhet	1174	680	" 3,265 "	" 3,261 "
Selected	AT	40-44 yrs	Basic	Sylhet	2039	238	 613 	 610 
Selected	AT	40-44 yrs	Others	Sylhet	552	128	 257 	 256 
Selected	AT	45-59 yrs	2G Device	Sylhet	2065	282	 760 	 756 
Selected	AT	45-59 yrs	3G Device	Sylhet	4469	2049	" 6,788 "	" 6,773 "
Selected	AT	45-59 yrs	4G Device	Sylhet	2327	1304	" 5,983 "	" 5,975 "
Selected	AT	45-59 yrs	Basic	Sylhet	3794	525	" 1,405 "	" 1,398 "
Selected	AT	45-59 yrs	Others	Sylhet	1141	199	 388 	 386 
Selected	AT	60+ yrs	2G Device	Sylhet	601	56	 126 	 125 
Selected	AT	60+ yrs	3G Device	Sylhet	1083	428	" 1,336 "	" 1,333 "
Selected	AT	60+ yrs	4G Device	Sylhet	585	273	" 1,304 "	" 1,302 "
Selected	AT	60+ yrs	Basic	Sylhet	940	105	 261 	 260 
Selected	AT	60+ yrs	Others	Sylhet	398	40	 153 	 153 
Selected	AT	OTHERS	2G Device	Sylhet	3	0	 0 	
Selected	AT	OTHERS	3G Device	Sylhet	1	0	 -   	
Selected	AT	OTHERS	4G Device	Sylhet	3	0	 -   	
Selected	AT	OTHERS	Basic	Sylhet	4	0	 -   	
Selected	AT	OTHERS	Others	Sylhet	4	0	 -   	
Not Seelected	AT	<=24 yrs	2G Device	Barisal	5236	1002	" 2,017 "	" 2,006 "
Not Seelected	AT	<=24 yrs	3G Device	Barisal	9309	4731	" 11,788 "	" 11,759 "
Not Seelected	AT	<=24 yrs	4G Device	Barisal	3895	2414	" 7,878 "	" 7,868 "
Not Seelected	AT	<=24 yrs	Basic	Barisal	11294	1865	" 3,796 "	" 3,772 "
Not Seelected	AT	<=24 yrs	Others	Barisal	1484	594	 852 	 846 
Not Seelected	AT	25-29 yrs	2G Device	Barisal	9560	897	" 1,685 "	" 1,669 "
Not Seelected	AT	25-29 yrs	3G Device	Barisal	13558	4895	" 11,241 "	" 11,194 "
Not Seelected	AT	25-29 yrs	4G Device	Barisal	4643	2412	" 7,745 "	" 7,732 "
Not Seelected	AT	25-29 yrs	Basic	Barisal	20864	1991	" 3,672 "	" 3,640 "
Not Seelected	AT	25-29 yrs	Others	Barisal	1822	474	 554 	 546 
Not Seelected	AT	30-34 yrs	2G Device	Barisal	11113	772	" 1,202 "	" 1,187 "
Not Seelected	AT	30-34 yrs	3G Device	Barisal	13283	4201	" 9,333 "	" 9,285 "
Not Seelected	AT	30-34 yrs	4G Device	Barisal	4144	2007	" 5,971 "	" 5,960 "
Not Seelected	AT	30-34 yrs	Basic	Barisal	24169	1713	" 3,300 "	" 3,267 "
Not Seelected	AT	30-34 yrs	Others	Barisal	2085	470	 625 	 619 
Not Seelected	AT	35-39 yrs	2G Device	Barisal	9644	609	" 1,062 "	" 1,052 "
Not Seelected	AT	35-39 yrs	3G Device	Barisal	9980	3147	" 6,922 "	" 6,889 "
Not Seelected	AT	35-39 yrs	4G Device	Barisal	2979	1432	" 4,537 "	" 4,528 "
Not Seelected	AT	35-39 yrs	Basic	Barisal	20391	1328	" 2,497 "	" 2,471 "
Not Seelected	AT	35-39 yrs	Others	Barisal	1904	355	 523 	 517 
Not Seelected	AT	40-44 yrs	2G Device	Barisal	6931	446	 719 	 709 
Not Seelected	AT	40-44 yrs	3G Device	Barisal	6639	2159	" 4,884 "	" 4,859 "
Not Seelected	AT	40-44 yrs	4G Device	Barisal	1982	975	" 3,069 "	" 3,062 "
Not Seelected	AT	40-44 yrs	Basic	Barisal	14380	1030	" 1,872 "	" 1,852 "
Not Seelected	AT	40-44 yrs	Others	Barisal	1309	229	 355 	 351 
Not Seelected	AT	45-59 yrs	2G Device	Barisal	11641	794	" 1,351 "	" 1,333 "
Not Seelected	AT	45-59 yrs	3G Device	Barisal	11710	3915	" 8,388 "	" 8,348 "
Not Seelected	AT	45-59 yrs	4G Device	Barisal	3580	1789	" 5,339 "	" 5,327 "
Not Seelected	AT	45-59 yrs	Basic	Barisal	23883	1729	" 3,193 "	" 3,160 "
Not Seelected	AT	45-59 yrs	Others	Barisal	2448	443	 602 	 595 
Not Seelected	AT	60+ yrs	2G Device	Barisal	3115	203	 311 	 307 
Not Seelected	AT	60+ yrs	3G Device	Barisal	2899	949	" 2,140 "	" 2,129 "
Not Seelected	AT	60+ yrs	4G Device	Barisal	861	460	" 1,484 "	" 1,481 "
Not Seelected	AT	60+ yrs	Basic	Barisal	6396	454	 892 	 883 
Not Seelected	AT	60+ yrs	Others	Barisal	796	147	 188 	 186 
Not Seelected	AT	OTHERS	2G Device	Barisal	6	0	 -   	
Not Seelected	AT	OTHERS	3G Device	Barisal	2	0	 -   	
Not Seelected	AT	OTHERS	4G Device	Barisal	0	0	 -   	
Not Seelected	AT	OTHERS	Basic	Barisal	8	0	 0 	
Not Seelected	AT	OTHERS	Others	Barisal	30	0	 -   	
Not Seelected	AT	<=24 yrs	2G Device	Brahmanbaria 	898	209	 418 	 415 
Not Seelected	AT	<=24 yrs	3G Device	Brahmanbaria 	2541	1557	" 4,199 "	" 4,193 "
Not Seelected	AT	<=24 yrs	4G Device	Brahmanbaria 	1438	1033	" 3,787 "	" 3,784 "
Not Seelected	AT	<=24 yrs	Basic	Brahmanbaria 	1916	398	 835 	 833 
Not Seelected	AT	<=24 yrs	Others	Brahmanbaria 	364	185	 270 	 268 
Not Seelected	AT	25-29 yrs	2G Device	Brahmanbaria 	2374	334	 630 	 626 
Not Seelected	AT	25-29 yrs	3G Device	Brahmanbaria 	5376	2832	" 7,407 "	" 7,392 "
Not Seelected	AT	25-29 yrs	4G Device	Brahmanbaria 	2686	1801	" 6,804 "	" 6,798 "
Not Seelected	AT	25-29 yrs	Basic	Brahmanbaria 	5203	727	" 1,517 "	" 1,511 "
Not Seelected	AT	25-29 yrs	Others	Brahmanbaria 	628	270	 394 	 390 
Not Seelected	AT	30-34 yrs	2G Device	Brahmanbaria 	2894	294	 602 	 599 
Not Seelected	AT	30-34 yrs	3G Device	Brahmanbaria 	5661	2902	" 7,489 "	" 7,473 "
Not Seelected	AT	30-34 yrs	4G Device	Brahmanbaria 	2835	1895	" 6,802 "	" 6,795 "
Not Seelected	AT	30-34 yrs	Basic	Brahmanbaria 	6009	659	" 1,284 "	" 1,277 "
Not Seelected	AT	30-34 yrs	Others	Brahmanbaria 	695	290	 390 	 387 
Not Seelected	AT	35-39 yrs	2G Device	Brahmanbaria 	2290	230	 476 	 472 
Not Seelected	AT	35-39 yrs	3G Device	Brahmanbaria 	4329	2302	" 5,796 "	" 5,783 "
Not Seelected	AT	35-39 yrs	4G Device	Brahmanbaria 	2089	1393	" 4,999 "	" 4,994 "
Not Seelected	AT	35-39 yrs	Basic	Brahmanbaria 	4993	500	 992 	 987 
Not Seelected	AT	35-39 yrs	Others	Brahmanbaria 	533	217	 338 	 336 
Not Seelected	AT	40-44 yrs	2G Device	Brahmanbaria 	1615	153	 273 	 270 
Not Seelected	AT	40-44 yrs	3G Device	Brahmanbaria 	2654	1413	" 3,514 "	" 3,506 "
Not Seelected	AT	40-44 yrs	4G Device	Brahmanbaria 	1223	853	" 3,176 "	" 3,172 "
Not Seelected	AT	40-44 yrs	Basic	Brahmanbaria 	3614	307	 617 	 613 
Not Seelected	AT	40-44 yrs	Others	Brahmanbaria 	329	139	 210 	 208 
Not Seelected	AT	45-59 yrs	2G Device	Brahmanbaria 	2871	298	 564 	 560 
Not Seelected	AT	45-59 yrs	3G Device	Brahmanbaria 	4781	2562	" 6,494 "	" 6,480 "
Not Seelected	AT	45-59 yrs	4G Device	Brahmanbaria 	2225	1516	" 5,365 "	" 5,360 "
Not Seelected	AT	45-59 yrs	Basic	Brahmanbaria 	5879	643	" 1,368 "	" 1,361 "
Not Seelected	AT	45-59 yrs	Others	Brahmanbaria 	623	233	 351 	 348 
Not Seelected	AT	60+ yrs	2G Device	Brahmanbaria 	889	88	 137 	 136 
Not Seelected	AT	60+ yrs	3G Device	Brahmanbaria 	1548	846	" 2,056 "	" 2,052 "
Not Seelected	AT	60+ yrs	4G Device	Brahmanbaria 	777	566	" 1,831 "	" 1,829 "
Not Seelected	AT	60+ yrs	Basic	Brahmanbaria 	1894	192	 374 	 373 
Not Seelected	AT	60+ yrs	Others	Brahmanbaria 	182	71	 103 	 103 
Not Seelected	AT	OTHERS	2G Device	Brahmanbaria 	1	0	 0 	
Not Seelected	AT	OTHERS	3G Device	Brahmanbaria 	3	0	 -   	
Not Seelected	AT	OTHERS	4G Device	Brahmanbaria 				
Not Seelected	AT	OTHERS	Basic	Brahmanbaria 	3	0	 -   	
Not Seelected	AT	OTHERS	Others	Brahmanbaria 	6	0	 -   	
Not Seelected	AT	<=24 yrs	2G Device	Chittagong Metro	181	41	 74 	 74 
Not Seelected	AT	<=24 yrs	3G Device	Chittagong Metro	403	221	 574 	 572 
Not Seelected	AT	<=24 yrs	4G Device	Chittagong Metro	310	209	 820 	 819 
Not Seelected	AT	<=24 yrs	Basic	Chittagong Metro	310	62	 124 	 123 
Not Seelected	AT	<=24 yrs	Others	Chittagong Metro	119	63	 139 	 138 
Not Seelected	AT	25-29 yrs	2G Device	Chittagong Metro	420	58	 75 	 74 
Not Seelected	AT	25-29 yrs	3G Device	Chittagong Metro	1076	555	" 1,370 "	" 1,366 "
Not Seelected	AT	25-29 yrs	4G Device	Chittagong Metro	661	386	" 1,357 "	" 1,355 "
Not Seelected	AT	25-29 yrs	Basic	Chittagong Metro	912	144	 256 	 255 
Not Seelected	AT	25-29 yrs	Others	Chittagong Metro	193	64	 138 	 137 
Not Seelected	AT	30-34 yrs	2G Device	Chittagong Metro	535	63	 105 	 104 
Not Seelected	AT	30-34 yrs	3G Device	Chittagong Metro	1095	480	" 1,094 "	" 1,090 "
Not Seelected	AT	30-34 yrs	4G Device	Chittagong Metro	629	372	" 1,274 "	" 1,271 "
Not Seelected	AT	30-34 yrs	Basic	Chittagong Metro	1027	122	 214 	 212 
Not Seelected	AT	30-34 yrs	Others	Chittagong Metro	259	65	 142 	 141 
Not Seelected	AT	35-39 yrs	2G Device	Chittagong Metro	425	42	 46 	 46 
Not Seelected	AT	35-39 yrs	3G Device	Chittagong Metro	780	339	 808 	 805 
Not Seelected	AT	35-39 yrs	4G Device	Chittagong Metro	413	235	 789 	 788 
Not Seelected	AT	35-39 yrs	Basic	Chittagong Metro	823	75	 141 	 140 
Not Seelected	AT	35-39 yrs	Others	Chittagong Metro	200	58	 132 	 131 
Not Seelected	AT	40-44 yrs	2G Device	Chittagong Metro	325	34	 50 	 50 
Not Seelected	AT	40-44 yrs	3G Device	Chittagong Metro	506	237	 525 	 523 
Not Seelected	AT	40-44 yrs	4G Device	Chittagong Metro	290	157	 563 	 562 
Not Seelected	AT	40-44 yrs	Basic	Chittagong Metro	564	45	 58 	 58 
Not Seelected	AT	40-44 yrs	Others	Chittagong Metro	114	27	 128 	 128 
Not Seelected	AT	45-59 yrs	2G Device	Chittagong Metro	578	62	 129 	 128 
Not Seelected	AT	45-59 yrs	3G Device	Chittagong Metro	851	327	 665 	 662 
Not Seelected	AT	45-59 yrs	4G Device	Chittagong Metro	448	247	 778 	 776 
Not Seelected	AT	45-59 yrs	Basic	Chittagong Metro	951	75	 90 	 89 
Not Seelected	AT	45-59 yrs	Others	Chittagong Metro	288	60	 124 	 123 
Not Seelected	AT	60+ yrs	2G Device	Chittagong Metro	126	7	 6 	 5 
Not Seelected	AT	60+ yrs	3G Device	Chittagong Metro	171	50	 129 	 129 
Not Seelected	AT	60+ yrs	4G Device	Chittagong Metro	100	45	 167 	 167 
Not Seelected	AT	60+ yrs	Basic	Chittagong Metro	230	21	 36 	 36 
Not Seelected	AT	60+ yrs	Others	Chittagong Metro	84	8	 17 	 17 
Not Seelected	AT	OTHERS	2G Device	Chittagong Metro				
Not Seelected	AT	OTHERS	3G Device	Chittagong Metro				
Not Seelected	AT	OTHERS	4G Device	Chittagong Metro	1	0	 -   	
Not Seelected	AT	OTHERS	Basic	Chittagong Metro				
Not Seelected	AT	OTHERS	Others	Chittagong Metro				
Not Seelected	AT	<=24 yrs	2G Device	Chittagong North	869	212	 417 	 413 
Not Seelected	AT	<=24 yrs	3G Device	Chittagong North	1692	1053	" 2,754 "	" 2,748 "
Not Seelected	AT	<=24 yrs	4G Device	Chittagong North	733	521	" 1,864 "	" 1,862 "
Not Seelected	AT	<=24 yrs	Basic	Chittagong North	1977	408	 715 	 709 
Not Seelected	AT	<=24 yrs	Others	Chittagong North	297	133	 222 	 221 
Not Seelected	AT	25-29 yrs	2G Device	Chittagong North	1586	253	 424 	 420 
Not Seelected	AT	25-29 yrs	3G Device	Chittagong North	2545	1348	" 3,352 "	" 3,343 "
Not Seelected	AT	25-29 yrs	4G Device	Chittagong North	1085	731	" 2,490 "	" 2,487 "
Not Seelected	AT	25-29 yrs	Basic	Chittagong North	3858	561	" 1,009 "	" 1,000 "
Not Seelected	AT	25-29 yrs	Others	Chittagong North	449	149	 255 	 254 
Not Seelected	AT	30-34 yrs	2G Device	Chittagong North	1937	204	 416 	 412 
Not Seelected	AT	30-34 yrs	3G Device	Chittagong North	2758	1363	" 3,111 "	" 3,102 "
Not Seelected	AT	30-34 yrs	4G Device	Chittagong North	1100	729	" 2,571 "	" 2,568 "
Not Seelected	AT	30-34 yrs	Basic	Chittagong North	4620	503	 993 	 983 
Not Seelected	AT	30-34 yrs	Others	Chittagong North	576	136	 232 	 230 
Not Seelected	AT	35-39 yrs	2G Device	Chittagong North	1567	183	 285 	 282 
Not Seelected	AT	35-39 yrs	3G Device	Chittagong North	1953	919	" 2,191 "	" 2,183 "
Not Seelected	AT	35-39 yrs	4G Device	Chittagong North	707	468	" 1,701 "	" 1,698 "
Not Seelected	AT	35-39 yrs	Basic	Chittagong North	3572	342	 643 	 635 
Not Seelected	AT	35-39 yrs	Others	Chittagong North	516	91	 148 	 146 
Not Seelected	AT	40-44 yrs	2G Device	Chittagong North	1054	107	 173 	 171 
Not Seelected	AT	40-44 yrs	3G Device	Chittagong North	1277	589	" 1,501 "	" 1,496 "
Not Seelected	AT	40-44 yrs	4G Device	Chittagong North	491	317	" 1,012 "	" 1,010 "
Not Seelected	AT	40-44 yrs	Basic	Chittagong North	2460	252	 414 	 409 
Not Seelected	AT	40-44 yrs	Others	Chittagong North	296	51	 76 	 75 
Not Seelected	AT	45-59 yrs	2G Device	Chittagong North	2048	196	 316 	 312 
Not Seelected	AT	45-59 yrs	3G Device	Chittagong North	2095	973	" 2,333 "	" 2,326 "
Not Seelected	AT	45-59 yrs	4G Device	Chittagong North	716	486	" 1,630 "	" 1,629 "
Not Seelected	AT	45-59 yrs	Basic	Chittagong North	4230	422	 699 	 689 
Not Seelected	AT	45-59 yrs	Others	Chittagong North	537	103	 167 	 165 
Not Seelected	AT	60+ yrs	2G Device	Chittagong North	512	38	 57 	 56 
Not Seelected	AT	60+ yrs	3G Device	Chittagong North	481	245	 548 	 546 
Not Seelected	AT	60+ yrs	4G Device	Chittagong North	178	122	 382 	 382 
Not Seelected	AT	60+ yrs	Basic	Chittagong North	1036	112	 189 	 187 
Not Seelected	AT	60+ yrs	Others	Chittagong North	181	26	 61 	 60 
Not Seelected	AT	OTHERS	2G Device	Chittagong North	1	0	 -   	
Not Seelected	AT	OTHERS	3G Device	Chittagong North	3	0	 -   	
Not Seelected	AT	OTHERS	4G Device	Chittagong North				
Not Seelected	AT	OTHERS	Basic	Chittagong North	6	0	 -   	
Not Seelected	AT	OTHERS	Others	Chittagong North	5	0	 -   	
Not Seelected	AT	<=24 yrs	2G Device	Chittagong South	935	200	 355 	 353 
Not Seelected	AT	<=24 yrs	3G Device	Chittagong South	1731	1036	" 2,541 "	" 2,536 "
Not Seelected	AT	<=24 yrs	4G Device	Chittagong South	821	567	" 1,977 "	" 1,975 "
Not Seelected	AT	<=24 yrs	Basic	Chittagong South	2556	426	 757 	 752 
Not Seelected	AT	<=24 yrs	Others	Chittagong South	301	111	 175 	 174 
Not Seelected	AT	25-29 yrs	2G Device	Chittagong South	1948	272	 489 	 486 
Not Seelected	AT	25-29 yrs	3G Device	Chittagong South	3198	1636	" 3,821 "	" 3,812 "
Not Seelected	AT	25-29 yrs	4G Device	Chittagong South	1559	1021	" 3,628 "	" 3,624 "
Not Seelected	AT	25-29 yrs	Basic	Chittagong South	5031	589	 924 	 917 
Not Seelected	AT	25-29 yrs	Others	Chittagong South	497	178	 302 	 300 
Not Seelected	AT	30-34 yrs	2G Device	Chittagong South	2550	272	 409 	 405 
Not Seelected	AT	30-34 yrs	3G Device	Chittagong South	3451	1657	" 3,995 "	" 3,984 "
Not Seelected	AT	30-34 yrs	4G Device	Chittagong South	1576	988	" 3,043 "	" 3,039 "
Not Seelected	AT	30-34 yrs	Basic	Chittagong South	6556	630	" 1,058 "	" 1,049 "
Not Seelected	AT	30-34 yrs	Others	Chittagong South	611	204	 345 	 343 
Not Seelected	AT	35-39 yrs	2G Device	Chittagong South	2176	207	 342 	 339 
Not Seelected	AT	35-39 yrs	3G Device	Chittagong South	2601	1143	" 2,529 "	" 2,521 "
Not Seelected	AT	35-39 yrs	4G Device	Chittagong South	1135	694	" 2,257 "	" 2,254 "
Not Seelected	AT	35-39 yrs	Basic	Chittagong South	5706	461	 742 	 736 
Not Seelected	AT	35-39 yrs	Others	Chittagong South	467	132	 213 	 211 
Not Seelected	AT	40-44 yrs	2G Device	Chittagong South	1390	117	 189 	 187 
Not Seelected	AT	40-44 yrs	3G Device	Chittagong South	1587	687	" 1,570 "	" 1,565 "
Not Seelected	AT	40-44 yrs	4G Device	Chittagong South	581	341	" 1,013 "	" 1,012 "
Not Seelected	AT	40-44 yrs	Basic	Chittagong South	3682	281	 446 	 442 
Not Seelected	AT	40-44 yrs	Others	Chittagong South	309	83	 136 	 135 
Not Seelected	AT	45-59 yrs	2G Device	Chittagong South	2367	239	 348 	 345 
Not Seelected	AT	45-59 yrs	3G Device	Chittagong South	2619	1223	" 2,749 "	" 2,740 "
Not Seelected	AT	45-59 yrs	4G Device	Chittagong South	1055	647	" 1,901 "	" 1,898 "
Not Seelected	AT	45-59 yrs	Basic	Chittagong South	5914	511	 876 	 867 
Not Seelected	AT	45-59 yrs	Others	Chittagong South	599	147	 217 	 215 
Not Seelected	AT	60+ yrs	2G Device	Chittagong South	617	57	 102 	 101 
Not Seelected	AT	60+ yrs	3G Device	Chittagong South	690	338	 727 	 725 
Not Seelected	AT	60+ yrs	4G Device	Chittagong South	284	174	 507 	 507 
Not Seelected	AT	60+ yrs	Basic	Chittagong South	1444	137	 207 	 206 
Not Seelected	AT	60+ yrs	Others	Chittagong South	174	47	 49 	 49 
Not Seelected	AT	OTHERS	2G Device	Chittagong South	1	0	 -   	
Not Seelected	AT	OTHERS	3G Device	Chittagong South				
Not Seelected	AT	OTHERS	4G Device	Chittagong South				
Not Seelected	AT	OTHERS	Basic	Chittagong South	6	0	 -   	
Not Seelected	AT	OTHERS	Others	Chittagong South	5	0	 -   	
Not Seelected	AT	<=24 yrs	2G Device	Comilla	2500	548	 993 	 988 
Not Seelected	AT	<=24 yrs	3G Device	Comilla	5787	3559	" 8,075 "	" 8,058 "
Not Seelected	AT	<=24 yrs	4G Device	Comilla	3077	2205	" 6,867 "	" 6,859 "
Not Seelected	AT	<=24 yrs	Basic	Comilla	5331	1278	" 2,262 "	" 2,253 "
Not Seelected	AT	<=24 yrs	Others	Comilla	660	284	 418 	 415 
Not Seelected	AT	25-29 yrs	2G Device	Comilla	6166	898	" 1,592 "	" 1,580 "
Not Seelected	AT	25-29 yrs	3G Device	Comilla	11972	6232	" 12,961 "	" 12,924 "
Not Seelected	AT	25-29 yrs	4G Device	Comilla	6010	3929	" 12,166 "	" 12,151 "
Not Seelected	AT	25-29 yrs	Basic	Comilla	13408	1913	" 3,361 "	" 3,342 "
Not Seelected	AT	25-29 yrs	Others	Comilla	1349	469	 608 	 602 
Not Seelected	AT	30-34 yrs	2G Device	Comilla	8052	919	" 1,414 "	" 1,401 "
Not Seelected	AT	30-34 yrs	3G Device	Comilla	13638	6684	" 13,759 "	" 13,717 "
Not Seelected	AT	30-34 yrs	4G Device	Comilla	6497	4128	" 11,946 "	" 11,930 "
Not Seelected	AT	30-34 yrs	Basic	Comilla	17370	1961	" 3,409 "	" 3,388 "
Not Seelected	AT	30-34 yrs	Others	Comilla	1678	536	 676 	 669 
Not Seelected	AT	35-39 yrs	2G Device	Comilla	6607	701	" 1,038 "	" 1,028 "
Not Seelected	AT	35-39 yrs	3G Device	Comilla	10690	5124	" 10,599 "	" 10,566 "
Not Seelected	AT	35-39 yrs	4G Device	Comilla	4914	3139	" 8,877 "	" 8,864 "
Not Seelected	AT	35-39 yrs	Basic	Comilla	14399	1543	" 2,616 "	" 2,600 "
Not Seelected	AT	35-39 yrs	Others	Comilla	1389	394	 584 	 579 
Not Seelected	AT	40-44 yrs	2G Device	Comilla	4258	449	 646 	 639 
Not Seelected	AT	40-44 yrs	3G Device	Comilla	6406	3158	" 6,549 "	" 6,526 "
Not Seelected	AT	40-44 yrs	4G Device	Comilla	2905	1918	" 5,716 "	" 5,708 "
Not Seelected	AT	40-44 yrs	Basic	Comilla	8969	925	" 1,485 "	" 1,475 "
Not Seelected	AT	40-44 yrs	Others	Comilla	812	235	 295 	 292 
Not Seelected	AT	45-59 yrs	2G Device	Comilla	8264	902	" 1,333 "	" 1,318 "
Not Seelected	AT	45-59 yrs	3G Device	Comilla	11713	5791	" 11,592 "	" 11,553 "
Not Seelected	AT	45-59 yrs	4G Device	Comilla	5146	3391	" 9,292 "	" 9,279 "
Not Seelected	AT	45-59 yrs	Basic	Comilla	16724	1812	" 3,014 "	" 2,992 "
Not Seelected	AT	45-59 yrs	Others	Comilla	1612	492	 645 	 639 
Not Seelected	AT	60+ yrs	2G Device	Comilla	2427	276	 425 	 422 
Not Seelected	AT	60+ yrs	3G Device	Comilla	3503	1751	" 3,561 "	" 3,550 "
Not Seelected	AT	60+ yrs	4G Device	Comilla	1681	1147	" 3,239 "	" 3,235 "
Not Seelected	AT	60+ yrs	Basic	Comilla	5169	515	 831 	 825 
Not Seelected	AT	60+ yrs	Others	Comilla	545	132	 162 	 160 
Not Seelected	AT	OTHERS	2G Device	Comilla	1	0	 0 	
Not Seelected	AT	OTHERS	3G Device	Comilla	1	0	 -   	
Not Seelected	AT	OTHERS	4G Device	Comilla	2	0	 -   	
